Date,Draw,Num1,Num2,Num3,Num4
2021-04-18,Night,6,7,6,8
2021-04-18,Day,7,6,0,1
2021-04-17,Night,1,1,4,0
2021-04-17,Day,9,6,6,9
2021-04-16,Night,2,0,7,7
2021-04-16,Day,6,8,3,5
2021-04-15,Night,0,7,8,8
2021-04-15,Day,2,0,3,1
2021-04-14,Night,8,0,0,0
2021-04-14,Day,3,6,5,1
2021-04-13,Night,3,1,6,2
2021-04-13,Day,7,7,8,6
2021-04-12,Night,6,7,9,7
2021-04-12,Day,1,2,3,4
2021-04-11,Night,0,4,6,1
2021-04-11,Day,6,9,2,3
2021-04-10,Night,4,5,0,3
2021-04-10,Day,5,1,4,9
2021-04-09,Night,0,2,9,9
2021-04-09,Day,5,4,7,1
2021-04-08,Night,3,7,4,2
2021-04-08,Day,0,4,3,3
2021-04-07,Night,7,0,6,5
2021-04-07,Day,5,6,6,4
2021-04-06,Night,5,7,7,0
2021-04-06,Day,7,3,3,2
2021-04-05,Night,6,2,5,0
2021-04-05,Day,8,5,4,6
2021-04-04,Night,6,1,7,4
2021-04-04,Day,7,4,9,3
2021-04-03,Night,7,7,2,8
2021-04-03,Day,8,9,5,4
2021-04-02,Night,9,1,9,8
2021-04-02,Day,6,5,9,0
2021-04-01,Night,2,0,0,0
2021-04-01,Day,8,4,3,4
2021-03-31,Night,7,9,9,1
2021-03-31,Day,8,3,9,3
2021-03-30,Night,4,1,3,1
2021-03-30,Day,2,6,0,1
2021-03-29,Night,1,0,5,6
2021-03-29,Day,9,2,7,4
2021-03-28,Night,5,7,0,6
2021-03-28,Day,0,4,4,3
2021-03-27,Night,5,5,9,9
2021-03-27,Day,3,7,0,3
2021-03-26,Night,4,3,8,3
2021-03-26,Day,3,9,1,4
2021-03-25,Night,2,2,0,3
2021-03-25,Day,2,9,9,2
2021-03-24,Night,6,4,3,8
2021-03-24,Day,1,1,1,6
2021-03-23,Night,5,6,3,1
2021-03-23,Day,9,4,6,1
2021-03-22,Night,2,0,6,4
2021-03-22,Day,4,7,9,1
2021-03-21,Night,7,8,5,7
2021-03-21,Day,0,0,6,0
2021-03-20,Night,5,8,5,7
2021-03-20,Day,4,5,4,6
2021-03-19,Night,6,7,4,9
2021-03-19,Day,4,5,1,4
2021-03-18,Night,8,5,9,3
2021-03-18,Day,0,8,5,5
2021-03-17,Night,0,9,2,5
2021-03-17,Day,4,8,8,5
2021-03-16,Night,5,2,4,6
2021-03-16,Day,4,3,1,2
2021-03-15,Night,4,8,8,8
2021-03-15,Day,5,0,3,1
2021-03-14,Night,6,7,3,8
2021-03-14,Day,2,4,4,8
2021-03-13,Night,2,1,8,6
2021-03-13,Day,8,1,0,0
2021-03-12,Night,7,9,3,6
2021-03-12,Day,1,1,5,8
2021-03-11,Night,8,0,4,9
2021-03-11,Day,2,1,9,3
2021-03-10,Night,1,1,5,3
2021-03-10,Day,0,2,9,9
2021-03-09,Night,9,1,3,7
2021-03-09,Day,3,0,0,4
2021-03-08,Night,2,2,3,3
2021-03-08,Day,3,9,7,1
2021-03-07,Night,4,2,3,2
2021-03-07,Day,3,3,0,2
2021-03-06,Night,6,1,8,2
2021-03-06,Day,1,9,4,4
2021-03-05,Night,6,2,3,7
2021-03-05,Day,9,9,9,9
2021-03-04,Night,8,8,1,4
2021-03-04,Day,8,9,5,2
2021-03-03,Night,8,5,4,9
2021-03-03,Day,8,8,1,4
2021-03-02,Night,8,2,9,7
2021-03-02,Day,5,2,4,9
2021-03-01,Night,5,5,0,5
2021-03-01,Day,4,1,2,4
2021-02-28,Night,0,5,0,5
2021-02-28,Day,0,6,5,6
2021-02-27,Night,0,5,4,5
2021-02-27,Day,1,6,2,3
2021-02-26,Night,6,7,6,2
2021-02-26,Day,8,5,0,3
2021-02-25,Night,7,6,6,5
2021-02-25,Day,2,7,9,9
2021-02-24,Night,9,6,6,2
2021-02-24,Day,9,5,2,8
2021-02-23,Night,9,3,0,6
2021-02-23,Day,0,2,3,6
2021-02-22,Night,7,3,2,3
2021-02-22,Day,9,2,4,7
2021-02-21,Night,9,1,6,2
2021-02-21,Day,5,6,5,2
2021-02-20,Night,6,6,8,5
2021-02-20,Day,1,9,8,8
2021-02-19,Night,6,1,2,1
2021-02-19,Day,5,5,6,0
2021-02-18,Night,9,9,8,3
2021-02-18,Day,7,9,1,2
2021-02-17,Night,2,1,8,2
2021-02-17,Day,7,8,2,5
2021-02-16,Night,0,4,6,1
2021-02-16,Day,1,6,6,4
2021-02-15,Night,6,0,1,7
2021-02-15,Day,9,3,4,0
2021-02-14,Night,6,9,8,4
2021-02-14,Day,9,7,7,6
2021-02-13,Night,2,7,1,7
2021-02-13,Day,6,1,6,2
2021-02-12,Night,6,8,1,0
2021-02-12,Day,2,9,8,1
2021-02-11,Night,2,9,6,7
2021-02-11,Day,1,2,0,3
2021-02-10,Night,8,2,7,8
2021-02-10,Day,8,3,2,5
2021-02-09,Night,3,3,4,9
2021-02-09,Day,2,9,0,3
2021-02-08,Night,6,8,0,8
2021-02-08,Day,5,7,6,9
2021-02-07,Night,8,1,1,1
2021-02-07,Day,5,8,7,3
2021-02-06,Night,1,2,9,6
2021-02-06,Day,7,6,8,3
2021-02-05,Night,7,1,4,8
2021-02-05,Day,0,1,2,5
2021-02-04,Night,3,9,7,6
2021-02-04,Day,7,5,4,6
2021-02-03,Night,0,8,4,2
2021-02-03,Day,6,3,6,6
2021-02-02,Night,4,3,1,8
2021-02-02,Day,5,1,5,1
2021-02-01,Night,1,7,9,4
2021-02-01,Day,9,8,4,9
2021-01-31,Night,8,3,4,0
2021-01-31,Day,1,6,1,3
2021-01-30,Night,0,0,9,1
2021-01-30,Day,0,4,2,8
2021-01-29,Night,0,9,2,4
2021-01-29,Day,9,5,2,9
2021-01-28,Night,6,9,8,0
2021-01-28,Day,6,1,6,7
2021-01-27,Night,4,7,2,8
2021-01-27,Day,2,7,6,8
2021-01-26,Night,3,3,4,4
2021-01-26,Day,3,6,9,6
2021-01-25,Night,3,8,8,3
2021-01-25,Day,0,7,2,2
2021-01-24,Night,6,7,1,2
2021-01-24,Day,2,1,0,9
2021-01-23,Night,4,1,4,9
2021-01-23,Day,7,3,3,2
2021-01-22,Night,9,3,8,1
2021-01-22,Day,2,0,1,0
2021-01-21,Night,2,5,4,4
2021-01-21,Day,9,3,3,7
2021-01-20,Night,6,3,0,4
2021-01-20,Day,1,3,6,1
2021-01-19,Night,1,7,3,4
2021-01-19,Day,4,9,4,9
2021-01-18,Night,5,6,9,5
2021-01-18,Day,5,0,8,6
2021-01-17,Night,0,5,0,2
2021-01-17,Day,3,4,5,3
2021-01-16,Night,2,5,9,9
2021-01-16,Day,8,5,2,4
2021-01-15,Night,0,8,9,7
2021-01-15,Day,9,4,1,5
2021-01-14,Night,3,4,5,1
2021-01-14,Day,2,9,4,7
2021-01-13,Night,6,9,2,5
2021-01-13,Day,5,4,9,3
2021-01-12,Night,9,4,0,7
2021-01-12,Day,1,7,3,6
2021-01-11,Night,7,5,6,1
2021-01-11,Day,0,1,5,3
2021-01-10,Night,7,1,9,7
2021-01-10,Day,6,5,1,4
